"Data","Precipitacao","Umidade","Radiacao","Temperatura_Maxima","Temperatura_Minima","Velocidade_do_Vento","Evatotranspiracao"
"1981-01-23",35.66,95.36,9.6,25.81,21.95,0.5,2.02
"1981-01-24",4.86,88.63,11.84,29.28,21.38,0.94,2.65
"1981-01-25",0.04,82.23,16.78,30.53,21.06,1.19,3.69
"1981-01-26",0,80.58,24.11,32.12,21.39,0.55,4.74
"1981-01-27",0.65,78.54,24.71,32.53,21.91,1.19,5.33
"1981-01-28",2.23,82.52,17.58,32.31,23.53,1.18,4.13
"1981-01-29",19.3,92.17,12.95,29.38,22.44,1.18,2.63
"1981-01-30",32.69,93.15,9.56,26.2,21.97,1.15,2.06
"1981-01-31",20.5,89.41,16.93,31.86,21.45,0.83,3.81
"1981-02-01",13.06,87.03,10.75,30.03,21.81,0.7,2.46
"1981-02-02",8.7,93.06,12.8,29.67,22.44,0.86,2.69
"1981-02-03",28.05,92.6,9.85,25.78,22.2,0.87,2.04
"1981-02-04",4.59,82.85,16.84,30.89,21.42,0.41,3.37
"1981-02-05",0.11,87.24,15.84,30.98,21.75,0.84,3.46
"1981-02-06",4.73,93.44,12.13,30.12,21.91,0.92,2.59
"1981-02-07",11.98,91.47,16.31,30.28,21.59,0.77,3.31
"1981-02-08",17.2,91.61,10.96,29.23,21.67,0.75,2.25
"1981-02-09",19.91,87.23,19.4,31,22.33,0.86,3.98
"1981-02-10",4.56,86.61,12.34,29.73,22.23,0.81,2.76
"1981-02-11",16.33,91.3,9.83,26.28,22.05,0.7,2.15
"1981-02-12",11.2,89.07,17.2,29.84,21.86,0.82,3.56
"1981-02-13",15.03,87.2,10.82,30.39,21.62,1,2.4
"1981-02-14",5.49,86.8,11.68,28.91,22.05,0.96,2.64
"1981-02-15",0.61,82.05,14.41,31.05,22.11,0.63,2.98
"1981-02-16",20.89,92.14,9.92,26.39,21.75,1.01,2.06
"1981-02-17",3.44,87.56,19.05,30.73,21.5,1.09,4.03
"1981-02-18",2.43,84.32,20.05,31.12,21.19,1.07,4.26
"1981-02-19",0.85,90.65,10.88,29.52,21.73,0.71,2.33
"1981-02-20",0.6,85.61,15.82,30.8,21.02,0.89,3.58
"1981-02-21",4.18,86.19,17.86,31.45,22.06,0.47,3.89
"1981-02-22",2.38,91.9,10.19,29.38,22.14,0.6,2.29
"1981-02-23",10.84,89.25,14.2,31.16,21.95,0.52,3.04
"1981-02-24",0.81,85.81,13.86,31.41,21.69,0.72,3.08
"1981-02-25",0.06,83.05,19.33,32.78,21.78,0.73,4.14
"1981-02-26",2.59,90.38,13.15,29.95,22.38,0.99,2.69
"1981-02-27",3.08,85.19,16.14,32.66,22,0.98,3.62
"1981-02-28",3.34,85.76,19.45,32.75,21.94,0.88,4.24
"1981-03-01",3.94,87.74,10.73,30.03,22.27,0.68,2.29
"1981-03-02",2.92,88.01,11.99,30.91,22.34,0.52,2.69
"1981-03-03",19.17,88.44,13.32,31.52,22.34,0.65,2.86
"1981-03-04",1.79,86.43,15.66,32.34,22.48,0.41,3.31
"1981-03-05",9.9,90.33,12.78,29.67,22.75,0.82,2.67
"1981-03-06",6.93,85.76,17.16,31.11,22.3,0.65,3.44
"1981-03-07",7.82,89.57,11.15,30.2,22.66,0.97,2.42
"1981-03-08",6.69,90.12,13.97,30.48,22.41,0.6,2.5
"1981-03-09",6.41,89.15,15.93,31.73,23.56,0.7,3.38
"1981-03-10",2.4,84.69,15.78,31.92,23.36,1.06,3.34
"1981-03-11",8.18,83.35,12.9,31.42,22.17,0.97,2.76
"1981-03-12",0,80.1,16.79,31.78,23.22,0.62,3.36
"1981-03-13",0.02,81.16,13.28,32.34,23.73,1.07,3.26
"1981-03-14",0,77.8,18.15,33.5,23.53,0.83,4.13
"1981-03-15",0,78.26,17.87,33.16,23.27,0.84,4.09
"1981-03-16",0,82.69,17.55,33.47,22.14,1.19,3.87
"1981-03-17",0,85.07,12.36,31.28,22.59,1.08,2.85
"1981-03-18",0,77.81,22.07,33.19,23.44,1.13,4.98
"1981-03-19",3.74,82.83,15.24,32.12,22.5,1.02,3.3
"1981-03-20",29.25,84.08,15.19,31.31,22.34,0.96,3.61
"1981-03-21",5,81.43,13.82,32.06,21.91,1,3.49
"1981-03-22",0.14,84.02,19.18,33.22,21.91,1.15,4.32
"1981-03-23",7.29,87.69,14.19,30.77,21.92,1.04,3.16
"1981-03-24",0.04,90.07,13.01,31.44,22.42,0.94,2.9
"1981-03-25",10.27,88.98,16.19,30.83,21.3,1.18,3.46
"1981-03-26",23.03,91.31,10.26,28.52,21,1.05,2.21
"1981-03-27",3.09,90.65,13.63,29.94,21.67,1.01,2.69
"1981-03-28",4.07,84.01,18.75,32.19,21.98,0.9,3.87
"1981-03-29",1.59,84.13,17.7,32.03,22.5,1.07,3.83
"1981-03-30",5.86,89.67,12.73,30.47,22.34,1,2.77
"1981-03-31",47.16,84.32,22.55,31.66,22.28,1.01,4.77
"1981-04-01",18.48,88.76,15.8,31.19,22.22,0.92,3.31
"1981-04-02",17.59,89.78,13.57,30.12,21.7,0.92,2.95
"1981-04-03",3.47,86.09,14.36,30.64,21.84,0.99,3.19
"1981-04-04",3.78,83.26,17.3,32,22.91,1.25,3.98
"1981-04-05",2.03,92.03,13.89,31.11,22.78,0.79,2.96
"1981-04-06",14.71,88.37,17.84,31.47,20.97,0.75,3.82
"1981-04-07",20.91,82.26,22.1,32.97,22.55,0.83,4.78
"1981-04-08",9.73,89.72,11.42,30.69,22.58,0.43,2.33
"1981-04-09",9.06,92.93,10.47,30.11,22.47,0.7,2.26
"1981-04-10",4.53,87.41,15.83,31.59,22.5,0.66,3.38
"1981-04-11",0.89,83.25,19.76,32.81,23,1.18,4.42
"1981-04-12",0.24,87.1,13.83,32.59,23.56,1.13,3.32
"1981-04-13",1.62,92,17.08,33.66,23.08,1.05,3.84
"1981-04-14",18,91.24,11.64,29.62,23.25,1.08,2.84
"1981-04-15",18.83,92.27,9.51,28.89,21.95,0.65,2.08
"1981-04-16",30.17,91.09,9.23,28.41,20.58,0.82,2.12
"1981-04-17",2.6,82.01,22.5,32.25,21.89,0.66,4.84
"1981-04-18",0.01,85.39,17.85,31.73,23.05,1.03,3.93
"1981-04-19",6.19,91.47,12.65,30.84,23.33,1.22,2.69
"1981-04-20",16.64,92.9,11.75,30.39,22.16,0.57,2.57
"1981-04-21",11.54,89.6,14.93,30.58,21.48,0.76,3.13
"1981-04-22",0.36,86.2,21.32,32.31,22.09,1.17,4.11
"1981-04-23",1.19,83.88,21.32,32.44,22.48,0.75,4.48
"1981-04-24",0.85,80.99,22.6,33.03,22.45,0.82,4.9
"1981-04-25",0,79.81,13.84,32.88,22.75,0.94,5.12
"1981-04-26",0,78.7,20.23,33.25,22.72,0.98,5.12
"1981-04-27",19.58,80.9,18.76,32.84,23.06,0.71,4.26
"1981-04-28",0,89.45,17.26,33.47,23.17,0.85,3.57
"1981-04-29",8.91,88.62,10.41,30.97,22.95,0.98,2.38
"1981-04-30",5.32,90.46,12.03,31.08,22.33,0.5,2.52
"1981-05-01",8.59,82.28,19.08,32.16,22.52,0.58,4.25
"1981-05-02",43.47,86.74,14,31.22,22.66,0.45,3.04
"1981-05-03",1,93.79,10.32,29.48,22.47,0.66,2.04
"1981-05-04",4.59,91.16,12.4,30.56,22.33,0.87,2.57
"1981-05-05",1.16,91.95,11.74,30.03,22.55,0.75,2.44
"1981-05-06",5.25,89.85,13.17,31.42,22.31,0.87,2.93
"1981-05-07",3.03,90.08,12.98,31.17,22.55,0.92,2.96
"1981-05-08",4.94,91.91,11.53,29.7,22.31,0.91,2.4
"1981-05-09",13.67,90.39,15.06,30.84,22.42,0.75,3.05
"1981-05-10",13.45,89.81,10.62,30.59,22.5,1.07,2.36
"1981-05-11",4.23,83.46,21.56,31.83,22.2,0.84,4.52
"1981-05-12",6.53,79.75,19.5,31.97,22.5,1.08,4.16
"1981-05-13",3.61,82.29,16.86,31.94,23.34,0.82,3.7
"1981-05-14",1.24,80.52,22.84,32.5,22.66,1.06,5.01
"1981-05-15",0.06,86.57,15.37,31.95,22.59,0.84,3.9
"1981-05-16",0.2,82.69,20.02,32.62,22.88,0.86,4.31
"1981-05-17",0.63,82.96,13.56,32.03,22.95,0.39,3.08
"1981-05-18",0,91.12,13.64,31.75,22.02,1.14,3.01
"1981-05-19",7.34,88.57,13.04,30.7,21.52,1.37,2.6
"1981-05-20",11.19,88.97,16.98,30.42,21.73,1.53,3.18
"1981-05-21",0.91,87.08,18.36,31.8,22.27,1.1,3.83
"1981-05-22",1.66,89.93,12.4,29.59,22.88,0.97,2.51
"1981-05-23",11.21,83.3,18.87,32,22.94,1.14,4.18
"1981-05-24",0.1,80.58,19.7,32.12,22.62,1.34,4.46
"1981-05-25",0.02,87.14,16.31,32.16,22.52,1.06,3.74
"1981-05-26",10.28,87.59,11.94,31.59,22.56,0.79,2.73
"1981-05-27",3.32,90.34,11.98,30.02,22.67,0.96,2.71
"1981-05-28",11.3,87.05,14.56,31.11,21.86,0.84,3.15
"1981-05-29",1.81,87.14,12.66,30.69,22.8,0.7,2.68
"1981-05-30",15.17,92.81,9.07,29.31,22.11,0.9,1.87
"1981-05-31",2.95,88.97,11.47,31.14,22.52,0.32,2.36
"1981-06-01",0.42,90.63,11.62,30.06,22.97,1.15,2.49
"1981-06-02",10.17,89.02,14.26,30.91,22.34,0.61,3.02
"1981-06-03",3.14,87.05,17.1,32.03,22.11,0.85,3.55
"1981-06-04",0.34,82.95,21.02,32.75,22.47,1.28,4.61
"1981-06-05",0.09,86.42,17.63,31.2,21.88,1,3.63
"1981-06-06",0,83.23,19.56,32.09,22.09,1.11,4.28
"1981-06-07",3.54,84.29,16.24,31.58,23.06,1.63,3.73
"1981-06-08",2.28,86.71,14.75,31.2,22.03,1.59,3.38
"1981-06-09",8.29,87.21,12.83,31.22,21.97,1.15,2.63
"1981-06-10",10.3,88.76,14.58,30.27,22.02,1.04,3.03
"1981-06-11",14.05,91.61,10.88,29.5,21.34,1.12,2.09
"1981-06-12",0.71,90.34,12.1,30.02,21.47,0.96,2.69
"1981-06-13",0.59,84.55,17.12,31.53,22.95,0.78,3.85
"1981-06-14",14.61,86.52,17.45,31.31,22.31,0.79,3.82
"1981-06-15",3.77,83.75,16.71,31.55,21.81,0.28,3.34
"1981-06-16",0.71,89.46,13.79,30.5,21.84,0.65,2.79
"1981-06-17",10.8,84.94,17.67,30.7,21.53,1.15,3.81
"1981-06-18",1.98,84.99,20.33,31.19,21.39,0.89,4.17
"1981-06-19",0.15,87.25,15.02,30,21.92,0.99,3.13
"1981-06-20",16.19,88.56,12.07,29.34,22.34,1.11,2.54
"1981-06-21",2.03,83.01,15.85,31.31,22.23,0.67,3.51
"1981-06-22",0,84.97,19.21,31.41,21.52,0.8,3.92
"1981-06-23",1.15,82.36,19.94,31.95,20.97,0.86,3.91
"1981-06-24",4.32,84.38,17.85,31.31,21.25,0.83,3.53
"1981-06-25",0,84.99,16.78,31.45,22.34,1.1,3.74
"1981-06-26",7.08,82.66,20.1,31.41,22.19,1.07,4.23
"1981-06-27",0,84.62,19.1,30.78,21.61,0.86,3.83
"1981-06-28",0,79.96,18.98,31.66,21.72,1.09,4.09
"1981-06-29",0,76.16,18.07,32.06,22.92,0.53,3.58
"1981-06-30",0.09,85.05,16.1,31.55,22.34,0.69,3.41
"1981-07-01",4.38,91.29,9.29,27.88,22.17,0.98,2.02
"1981-07-02",7.97,89.72,10.6,30.03,21.2,1.05,2.5
"1981-07-03",5.81,86.01,18.69,31.36,21.67,0.71,3.9
"1981-07-04",4.16,88.08,12.67,30.45,21.33,0.55,2.64
"1981-07-05",3.92,92.24,10.2,26.59,21.53,0.67,2.06
"1981-07-06",7.75,89.69,15.67,30.55,21.19,0.57,3.54
"1981-07-07",5.88,90.76,11.72,29.17,21.02,1,1.94
"1981-07-08",2.68,86.08,19.21,31.03,21.41,0.74,3.88
"1981-07-09",0,79.58,20.37,30.83,20.55,0.98,4.42
"1981-07-10",0.42,82.15,21.7,31.39,20.31,0.92,4.51
"1981-07-11",0.03,80.77,21.34,32.09,20.53,0.88,4.56
"1981-07-12",0,79.49,21.45,31.94,20.33,0.71,4.45
"1981-07-13",0,81.24,18.49,32.16,20.67,0.75,3.94
"1981-07-14",0,85.62,16.72,31.83,21.62,0.65,3.38
"1981-07-15",4.93,88.2,12.62,29.36,21.06,0.44,2.44
"1981-07-16",5.86,89.91,13.11,30.92,21.08,0.88,2.73
"1981-07-17",13.48,85.47,19.95,31.66,20.5,0.72,3.92
"1981-07-18",0.02,79.25,19.95,31.83,21.06,0.82,4.09
"1981-07-19",0,89.21,8.49,24.34,20,1.66,2.71
"1981-07-20",0.69,93.78,12.84,24.27,17.11,1.22,1.98
"1981-07-21",0,91.94,14.52,26.44,18.81,1.1,1.95
"1981-07-22",0,80.81,14.3,28.52,19.27,0.93,2.98
"1981-07-23",0,82.6,16.68,30.42,19.66,1.13,3.43
"1981-07-24",0,82.91,13.57,30.11,20.05,1.15,2.97
"1981-07-25",0.56,80.22,19.4,29.59,21.08,0.91,4.08
"1981-07-26",0,88.98,17.7,29.42,20.56,0.68,3.7
"1981-07-27",1.43,79.19,17.09,31.81,19.84,0.86,3.5
"1981-07-28",0.12,75.64,21.2,32.72,20.47,0.54,4.32
"1981-07-29",0,79.39,14.71,32.84,19.81,0.61,2.89
"1981-07-30",0,80.06,18.82,32.53,20.28,0.69,3.94
"1981-07-31",1.56,81.68,18.09,32.72,20.23,0.77,3.79
"1981-08-01",4.3,92.93,10.55,29.66,21.36,0.7,2.17
"1981-08-02",6.85,85.17,17.19,32.53,21.28,0.9,3.57
"1981-08-03",0.88,91.05,17.87,32.69,21.05,0.75,3.33
"1981-08-04",0,81.8,20.43,32.66,21.16,1.25,4.54
"1981-08-05",0.01,80.15,21,32.62,21.67,1.08,4.64
"1981-08-06",0,79.99,20.22,32.75,22.28,0.93,4.57
"1981-08-07",0.07,87.37,19.43,33.06,20.72,0.99,3.97
"1981-08-08",1.84,80.22,18.84,33.16,20.7,1.21,3.6
"1981-08-09",0,75.94,18.74,33.59,21.84,0.96,4.26
"1981-08-10",1.3,81.04,12.83,32.53,23,0.97,3.17
"1981-08-11",5.04,88.7,9.12,28.92,20.53,0.85,2.01
"1981-08-12",24.16,89.4,9.32,26.83,20.52,0.97,2
"1981-08-13",6.36,86.2,11.94,30.48,20.8,0.82,2.73
"1981-08-14",2.77,81.28,18.96,32.62,21.38,0.91,4.16
"1981-08-15",0.03,78.67,21.57,33.19,21,0.68,4.49
"1981-08-16",0,77.5,19.67,32.97,20.78,0.82,4.3
"1981-08-17",0.96,81.79,17.75,33.19,21.84,1.08,3.43
"1981-08-18",0,83.41,10.86,31.47,21.39,1.18,2.68
"1981-08-19",1.38,84.92,15.82,32.19,21.2,1.24,3.46
"1981-08-20",21.92,83.49,12.77,30.31,21.17,0.72,2.69
"1981-08-21",14.69,88.17,19.13,31.95,20.72,0.91,4.06
"1981-08-22",0.75,79.13,21.47,31.89,20.72,0.95,4.6
"1981-08-23",4.71,84.77,17.35,31.55,21.62,1.25,3.82
"1981-08-24",13.49,87.6,17.84,31.28,21.41,1.09,4.21
"1981-08-25",3.76,89.9,9.53,29.12,21.61,0.9,2.1
"1981-08-26",15.83,85.17,15.97,32.31,21,0.95,3.48
"1981-08-27",7.91,84.9,17.26,32.28,20.72,0.69,3.73
"1981-08-28",0.52,79.58,19.59,32.22,20.67,0.98,3.98
"1981-08-29",2.34,89.99,9.76,29.72,20.89,0.76,2.09
"1981-08-30",9.57,87.51,17.62,31.28,20.38,0.65,3.54
"1981-08-31",2.67,86.68,18.72,32.34,20.47,0.66,3.77
"1981-09-01",9.45,82.34,15.3,32.06,21.25,0.82,3.43
"1981-09-02",6.07,91.48,10.86,26.69,21.11,0.88,2.18
"1981-09-03",10.4,82.97,19.57,31.41,20.53,0.73,4.13
"1981-09-04",0.01,84.23,19.22,32.81,20.78,0.45,3.66
"1981-09-05",4.2,84.27,12.44,32.5,21.55,0.41,2.57
"1981-09-06",1.84,86.35,10.4,29.66,22.12,0.63,4.08
"1981-09-07",19.55,87.55,16.66,32.22,20.91,0.56,3.41
"1981-09-08",0,82.75,21.05,32.94,21.48,0.7,4.36
"1981-09-09",0.12,82.51,21.13,32.19,21.53,0.95,4.49
"1981-09-10",0,79.96,21.06,32.72,21.75,1.19,4.69
"1981-09-11",0,84.04,12.87,30.73,22.48,1.01,2.65
"1981-09-12",0.98,85.55,13.78,32.19,21.42,1.02,2.69
"1981-09-13",0.05,82.92,19.05,32.41,21.78,0.94,4.2
"1981-09-14",0.15,82.93,20.56,33.75,20.66,0.92,4.24
"1981-09-15",32.47,87.95,10.58,27.56,21.3,1.51,2.41
"1981-09-16",11.92,84.48,12.51,28.38,21.16,1.16,3.13
"1981-09-17",8.13,87.33,16.81,30.53,20.38,0.97,2.97
"1981-09-18",6.45,86.75,12.9,30.84,20.91,0.64,2.7
"1981-09-19",6.16,83.28,18.87,32.22,21.06,0.81,4.08
"1981-09-20",6.05,78.26,20.37,32.84,21.92,1.08,4.58
"1981-09-21",9.76,83.11,20.53,33.59,21.33,0.85,3.96
"1981-09-22",6.94,90.2,10.59,29.78,22.55,1.62,2.27
"1981-09-23",7.56,91.72,11.49,30.58,21.5,0.73,2.28
"1981-09-24",2.97,89.61,11.4,30.12,22.08,1.23,2.37
"1981-09-25",4.96,88.51,15.31,31.59,20.95,0.75,3.21
"1981-09-26",7,91.95,10.63,29.88,21.77,0.58,2.34
"1981-09-27",3.21,88.43,18.95,32.38,21.75,1.05,3.95
"1981-09-28",0.92,87.86,17.33,32.31,22.55,0.81,3.54
"1981-09-29",2.46,86,16.26,32.44,22.78,1.07,3.48
"1981-09-30",7.26,89.89,10.41,29.61,22.91,1.41,2.34
"1981-10-01",14.85,89.93,9.79,26.69,21.28,1.36,2.15
"1981-10-02",0.06,87.98,15.74,31.05,21,0.82,2.84
"1981-10-03",0.69,83.73,21.53,32.28,21.81,1.3,4.7
"1981-10-04",0.56,82.85,19.6,32.16,23.48,1.07,4.64
"1981-10-05",4.55,86.87,12.07,30,23.69,1.34,2.82
"1981-10-06",1.95,88.15,12.65,29.56,21.75,1.16,2.85
"1981-10-07",0.02,86.37,22.16,32.06,21.52,1.29,4.62
"1981-10-08",1.06,79.38,23.99,33.47,22.66,1.09,5.37
"1981-10-09",0,75.82,23.28,34.5,22.75,1.03,5.54
"1981-10-10",0.12,91.54,11.78,30.59,23.14,0.79,2.45
"1981-10-11",12.57,89.94,10.01,27.64,22.53,1.13,2.2
"1981-10-12",0.01,89.18,14.62,32.38,21.7,0.6,2.32
"1981-10-13",0,79.33,23.61,34.5,22.19,0.78,5.6
"1981-10-14",0.38,86.51,22.02,33.03,22.31,1.31,4.56
"1981-10-15",0.66,84.87,19.49,32.94,23.17,1.22,4.32
"1981-10-16",0.68,77.53,22.94,34.28,21.75,1.68,5.5
"1981-10-17",0,74.77,21.29,34.34,22.17,1.01,4.83
"1981-10-18",0.97,81.23,15.49,33.84,22.2,0.83,3.55
"1981-10-19",3.75,84.63,15.07,31.84,22.03,1.4,3.18
"1981-10-20",0.63,81.27,19.19,33.44,22.42,1.06,4.44
"1981-10-21",0,81.64,20.28,34.16,22.62,1.12,4.28
"1981-10-22",0.13,80.08,17.99,33.44,23.19,0.98,3.92
"1981-10-23",2.33,84.1,13.19,32.59,23.25,1.36,3.2
"1981-10-24",7.29,79.93,18.09,33.38,22.14,1.1,4.42
"1981-10-25",2.66,80.31,20.29,33.34,22.39,1.37,4.57
"1981-10-26",0.68,83.54,20.27,33.44,22.75,0.89,4.54
"1981-10-27",2.72,86.8,13.54,32.53,23.22,0.9,2.95
"1981-10-28",1.21,81.96,16.83,33.59,22.25,0.94,3.98
"1981-10-29",0.85,83.77,10.71,32.16,22.34,1.08,2.77
"1981-10-30",1.46,82.61,21.01,33.22,20.91,1.08,4.51
"1981-10-31",0,82.98,19.52,33.91,22.41,0.73,4.15
"1981-11-01",6.02,82.24,12.85,33.75,22.53,1.53,3.17
"1981-11-02",21.06,85.83,18.79,31.95,21.39,1.5,4.18
"1981-11-03",0,79.81,23.25,33.81,22.47,1.69,5.32
"1981-11-04",0.02,79.6,21.54,34.25,23.67,1.76,5.04
"1981-11-05",0.35,74.58,20.76,34.75,23.47,1.28,5.57
"1981-11-06",15.97,82.46,20.32,33.38,22.44,0.7,4.48
"1981-11-07",0.52,75.25,19.75,34.97,22.69,1.08,4.23
"1981-11-08",5.32,77.68,19.78,34.47,23.09,1.16,4.95
"1981-11-09",0.28,91.62,10.37,31.31,23.47,0.65,2.2
"1981-11-10",59.44,93.99,9.98,25.81,21.84,1.01,2.02
"1981-11-11",8.03,89.9,16.24,31.08,22.2,0.92,3.46
"1981-11-12",0.56,84.28,16.71,32.84,22.19,1.74,3.98
"1981-11-13",6.96,93.83,10.24,28.05,21.88,0.97,2.05
"1981-11-14",34.97,86.78,20.38,32.72,21.17,0.65,3.95
"1981-11-15",0.11,86.18,17.81,33.03,22.22,1.16,4.19
"1981-11-16",1.23,85.68,14.61,32.09,22.91,0.92,3.31
"1981-11-17",12.86,87.12,17.42,32.41,23.17,0.72,3.83
"1981-11-18",7.59,94.43,9.67,26.72,22.02,1.01,2.02
"1981-11-19",24.25,90.78,14.1,30.56,20.83,0.71,2.78
"1981-11-20",0,88.43,16.46,32.72,22.84,0.95,3.55
"1981-11-21",2.62,92.77,10.02,27.36,22.64,0.64,2.16
"1981-11-22",8.05,81.56,16.28,31.28,21.91,0.93,3.6
"1981-11-23",13.12,87.37,20.4,32.31,22.84,1.14,4.42
"1981-11-24",0.23,92.11,11.03,29.12,22.36,1.02,2.32
"1981-11-25",1.09,87.48,13.36,31.17,21.36,0.96,2.72
"1981-11-26",0.11,86.45,16.86,32.25,22.47,0.85,3.78
"1981-11-27",3.8,87.46,12.62,32.25,22.44,0.97,2.74
"1981-11-28",16.03,85.85,16.41,32.12,22.23,0.71,3.22
"1981-11-29",10.41,94.56,11.51,30.66,22.27,0.85,2.31
"1981-11-30",0.63,84.64,17.01,31.8,21.62,0.89,3.41
"1981-12-01",0.13,80.78,21.94,32.91,22.41,1.02,4.52
"1981-12-02",0.28,80.31,23.12,33.72,23.28,1.18,5.15
"1981-12-03",1.24,84.11,15.02,33.56,22.91,1.26,3.6
"1981-12-04",2.59,84.53,15.51,29.75,21.72,0.92,2.97
"1981-12-05",7.02,85.51,16.56,31.89,22.59,1.3,3.72
"1981-12-06",0.4,78.07,20.1,32.69,22.06,1.44,4.39
"1981-12-07",0,79.96,21.06,33.03,22.33,1.4,4.84
"1981-12-08",0.53,90.67,13.47,32,22.7,0.62,2.37
"1981-12-09",5.89,87.36,12.9,30.25,22.56,0.87,2.7
"1981-12-10",5.19,84.11,14.01,31.83,22.42,0.93,3.1
"1981-12-11",1.41,83.04,17.35,32.47,22.48,1.18,3.84
"1981-12-12",2.35,88.59,13.7,31.47,22.88,0.53,2.83
"1981-12-13",7.6,80.67,19.41,33.62,21.55,0.5,4.09
"1981-12-14",4.45,86.16,13.88,30.33,22.22,0.74,4.44
"1981-12-15",5.15,84.5,15.76,31.33,22.02,1.68,3.64
"1981-12-16",17.55,86.79,16.26,30.39,22.42,1.18,3.38
"1981-12-17",12.36,91.46,11.29,29.91,22.14,1.08,2.4
"1981-12-18",4.86,94.71,9.65,29.23,22.06,0.74,2.09
"1981-12-19",12.17,93.09,9.48,26.47,21.77,1.09,2.02
"1981-12-20",8.24,90.06,18.03,30.61,22.16,1.06,3.75
"1981-12-21",5.61,87.01,16.78,31.31,21.53,1.3,3.72
"1981-12-22",1.91,85.7,16.42,30.25,21.59,1.45,3.75
"1981-12-23",1.03,84.42,19.44,31.81,21.61,1.45,4.41
"1981-12-24",0.93,84.46,15.44,31.5,22.14,0.86,3.44
"1981-12-25",13.58,90.26,10.21,29.47,20.5,1.11,2.34
"1981-12-26",8.98,91.49,9.65,28.42,21.88,0.81,2.12
"1981-12-27",3.92,87.96,15.67,30.98,21.42,0.7,3.36
"1981-12-28",2.78,85.19,20.41,32.16,21.39,1.15,4.25
"1981-12-29",16.06,86.8,16.34,32.03,20.77,0.83,3.56
"1981-12-30",9.51,87.98,14.56,31.09,22.69,1.04,3.06
"1981-12-31",2.36,85.45,19.32,32.31,22.34,1.12,4.25
"1982-01-01",3.03,88.87,10.93,29.66,21.75,1.02,2.68
"1982-01-02",8,87.79,12.54,29.92,22.03,1.04,3.02
"1982-01-03",0.63,90.91,10.82,28.98,22.28,1.46,2.51
"1982-01-04",9.85,88.62,12.33,31.55,21.33,0.77,2.78
"1982-01-05",6.57,88.29,11.82,29.08,21.72,0.75,2.69
"1982-01-06",2.59,87.8,15.5,29.27,21.34,1.07,3.17
"1982-01-07",3.96,86.15,14.52,31.16,22.12,1.18,3.22
"1982-01-08",10.75,87.94,15.77,31.72,22.86,1.05,3.34
"1982-01-09",64.81,93.89,9.69,26.19,21.69,1.44,2.08
"1982-01-10",22.06,88.13,15.97,30.31,21.42,0.66,3.29
"1982-01-11",0.34,84.36,23.92,31.45,21.73,1.08,4.77
"1982-01-12",0.04,82.8,21.98,32.47,21.72,1.25,4.8
"1982-01-13",5.5,84.41,18.6,32.59,22.34,1.35,4.13
"1982-01-14",4.2,86.38,19.05,31.16,22.31,0.8,3.58
"1982-01-15",0.89,81.05,18.49,33,22.83,0.77,3.97
"1982-01-16",0,85.53,16.52,32.03,22.52,0.93,3.61
"1982-01-17",8.85,86.81,12.6,30.09,21.84,1.19,2.84
"1982-01-18",16.53,94.21,9.88,26.2,21.72,0.78,2.06
"1982-01-19",9.55,88.91,14.5,30.09,21.94,0.84,2.84
"1982-01-20",7.48,91.34,9.96,29.97,21.89,0.79,2.15
"1982-01-21",2.71,91.86,14.02,30.7,22.09,1.17,2.94
"1982-01-22",10.19,90.57,12.01,28.2,21.92,1.14,2.49
"1982-01-23",17.27,94.8,9.39,27.08,21.72,1.23,2
"1982-01-24",15.27,89.3,9.39,27.39,21.02,1.11,2.3
"1982-01-25",2.72,90.16,10.48,29.25,21.86,0.79,2.28
"1982-01-26",7.47,91.32,10.12,27.81,21.52,0.97,2.24
"1982-01-27",10.88,90,14.92,31.45,22.11,0.63,3.18
"1982-01-28",10.69,85.63,16.86,30.84,21.72,1.21,3.48
"1982-01-29",8.19,89.48,13.51,30.64,21.67,0.97,3.09
"1982-01-30",1.3,88.13,13.51,30.41,22.95,1.18,3.15
"1982-01-31",8.6,92.99,14.06,29.31,21.58,0.68,2.93
"1982-02-01",8.71,91.97,14.27,29.69,21.64,1.07,2.48
"1982-02-02",20.98,94.85,11.5,29.27,21.91,0.86,2.37
"1982-02-03",11.82,94.17,10.16,30.95,22.23,0.9,2.2
"1982-02-04",0.97,87.19,16.54,29.66,21.84,1.14,3.52
"1982-02-05",0.52,83.1,17.64,31.61,21.86,1.37,4.05
"1982-02-06",14.62,90.07,11.55,28.98,21.19,0.82,2.41
"1982-02-07",23.89,96.11,10.37,26.11,22,1.01,1.95
"1982-02-08",43.03,94.29,10.58,28.39,21.34,0.92,2.12
"1982-02-09",6.28,87.09,20.76,31.36,21.59,0.95,4.34
"1982-02-10",0.5,88.13,17.17,31.45,22.23,1.15,3.31
"1982-02-11",5.25,89.73,13.52,29.77,21.52,1.84,2.57
"1982-02-12",10.95,84.6,15.6,30.75,22.48,1.37,3.35
"1982-02-13",23.27,92.29,13.86,30.08,21.84,1,2.84
"1982-02-14",5.37,93.96,10.95,28.69,22.02,1.1,2.27
"1982-02-15",13.02,88.22,14.86,30.5,22.91,0.99,3.12
"1982-02-16",18.16,93.69,9.99,26.5,21.78,0.88,2.04
"1982-02-17",22.75,91.45,12.29,28.2,21.5,1.21,2.19
