"Data","Precipitacao","Umidade","Radiacao","Temperatura_Maxima","Temperatura_Minima","Velocidade_do_Vento","Evatotranspiracao"
"1990-10-24",3.96,76.05,22.21,34.53,22.73,2,4.82
"1990-10-25",0.39,76.29,22.54,34.88,22.12,1.44,4.68
"1990-10-26",0.18,73.37,20.11,34.94,22.86,1.06,4.45
"1990-10-27",0,78.02,17.52,34.34,23.08,1.8,4.11
"1990-10-28",0,79.88,21.31,34.78,23.06,1.77,4.6
"1990-10-29",4.5,76.26,23.63,35.31,23.27,1.52,5.14
"1990-10-30",1.08,77.95,20.49,34.81,23.64,2.27,4.62
"1990-10-31",2.02,78.61,17.42,34.62,23.44,1.52,3.84
"1990-11-01",3.78,78.34,20.59,33.94,23.11,1.55,4.24
"1990-11-02",0.01,77.79,21.95,35.31,23.3,1.43,4.6
"1990-11-03",6.68,77.83,23.52,35.59,23.06,1.82,5.01
"1990-11-04",0,75.95,23.79,36.12,23.23,1.79,5.24
"1990-11-05",1.43,75.98,22.69,36.22,23.38,1.77,4.94
"1990-11-06",2.76,73.99,20.07,35.03,23.81,1.94,4.44
"1990-11-07",4.17,81.69,17.97,34.88,23.56,1.86,3.65
"1990-11-08",14.84,86.48,9.63,30.77,22.59,1.12,2.31
"1990-11-09",3.86,79.48,19.64,33.59,22.25,1.19,4.02
"1990-11-10",3.84,81.43,20.6,34.09,22.83,1.38,4.21
"1990-11-11",0.28,77.2,23.42,34.12,22.92,1.71,5.05
"1990-11-12",0.27,77.69,18.17,34.78,23.19,1.62,4.06
"1990-11-13",6.49,80.85,11.98,33.5,23.11,1.63,3.24
"1990-11-14",0.02,80,22.47,34.41,22.73,1.57,4.76
"1990-11-15",0.52,76.32,21.35,34.81,23.22,1.67,4.66
"1990-11-16",5.82,76.61,20.63,35.03,23.38,1.76,4.48
"1990-11-17",0.83,75.24,17.61,35.38,23.36,1.75,4.04
"1990-11-18",1.63,78.87,21.52,33.78,23.33,1.68,4.63
"1990-11-19",0.99,77.21,23.31,34.44,23.11,1.96,5.28
"1990-11-20",3.4,79.6,21.43,35.06,22.97,1.32,4.65
"1990-11-21",12.5,86.73,9.47,30.02,22.67,1.29,2.4
"1990-11-22",8.92,92.73,11.86,32.38,22.39,1.56,2.88
"1990-11-23",5.06,86.17,15.51,32.38,22.62,1.73,3.33
"1990-11-24",6.68,82.72,19.24,33.5,22.8,1.61,4.1
"1990-11-25",18.34,81.04,20.17,32.84,22.91,1.38,4.27
"1990-11-26",11.42,82,16.84,33.34,22.39,1.51,3.88
"1990-11-27",0.25,80.51,17.41,33.22,22.92,1.25,4.09
"1990-11-28",7,78.46,17.48,32.84,23.33,1.92,4.11
"1990-11-29",11.53,80.86,17.73,32.88,23.02,1.3,4
"1990-11-30",3.94,83.18,16.62,33.62,23.45,1.31,3.53
"1990-12-01",5.07,82.89,18.05,33.41,23.14,1.14,4.2
"1990-12-02",0.94,81.27,18.79,33.88,23.27,1.61,4.02
"1990-12-03",1.43,84.61,13.54,32.28,23,1.44,3.42
"1990-12-04",1.91,82.33,18.12,32.84,23.34,1.42,3.63
"1990-12-05",10.43,82.81,14.04,32.19,23.42,0.97,3.18
"1990-12-06",18.12,89.19,11.66,32.97,23.05,0.82,2.47
"1990-12-07",15.95,91.94,11.49,29.97,22.39,1.37,2.35
"1990-12-08",5.6,88.83,11.36,31.72,22.33,1.13,2.74
"1990-12-09",1.18,81.59,18.63,33.03,22.66,0.97,3.49
"1990-12-10",30.7,82.06,15.61,32.31,23.06,1.41,3.44
"1990-12-11",15.29,95.97,9.19,30.34,21.66,0.85,1.99
"1990-12-12",0.18,86.39,20.96,32.53,21.83,1.01,3.92
"1990-12-13",0.23,84.9,23.51,34.12,22.09,1.33,4.56
"1990-12-14",0.01,83.95,22.6,34.03,22.91,1.46,4.43
"1990-12-15",5.04,86.18,19.68,34.38,22.66,1.23,3.64
"1990-12-16",3.35,84.56,18.07,34.5,22.59,1.12,3.51
"1990-12-17",6.46,81.07,20.68,34.88,22.73,1.05,3.98
"1990-12-18",0.78,86.53,20.39,34.69,22.39,1.55,3.98
"1990-12-19",0.16,88.26,14.29,33.56,22.45,1.31,2.97
"1990-12-20",11.8,82.52,22.13,33.47,22.92,1.34,4.42
"1990-12-21",0.01,79.33,21.36,34.06,23.06,1.27,4.34
"1990-12-22",6.9,81.86,19.88,33.56,22.7,1.09,3.8
"1990-12-23",10.21,84.37,15.53,32.91,22.62,1.17,2.96
"1990-12-24",16.78,92.42,11.25,30.06,22.34,0.94,2.26
"1990-12-25",12.48,85.22,14.52,31.94,22.11,0.76,2.99
"1990-12-26",8.53,81.98,18.61,33.59,22.78,0.74,3.84
"1990-12-27",1.93,93.68,9.24,28.81,22.22,1.53,2.09
"1990-12-28",4.88,92.57,14.71,32.47,21.92,0.97,2.9
"1990-12-29",17.52,89.42,16.79,33.19,22.17,0.84,3.39
"1990-12-30",9.62,87.07,17.22,33.97,22.44,0.97,3.72
"1990-12-31",16.25,84.19,16.35,33.38,22.7,1.25,3.34
"1991-01-01",11.16,88.56,10.87,27.5,21.86,0.48,2.36
"1991-01-02",0.73,78.43,16.37,30.91,21.44,1.41,3.94
"1991-01-03",0,56.57,24.35,32.47,22.14,1.87,5.2
"1991-01-04",0,81.41,18.56,31.69,23.19,1.45,4.14
"1991-01-05",6.61,80.61,22.72,32.38,23.16,1.94,5.14
"1991-01-06",17.55,85.86,11.54,29.95,23.44,1.29,2.83
"1991-01-07",1.95,90.89,11.78,30.64,23.05,0.98,2.65
"1991-01-08",11.89,92.4,9.9,29.17,22.33,0.63,2.17
"1991-01-09",9.17,81.57,21.4,31.83,22.86,1.38,4.46
"1991-01-10",0.54,79.31,15.92,32.69,23.2,1.72,3.96
"1991-01-11",8.77,88.83,11.39,27.33,23.78,1.26,2.45
"1991-01-12",13.2,89.59,9.35,27.23,20.77,0.74,1.98
"1991-01-13",6.81,82.84,20.32,30.69,20.47,1.54,4.24
"1991-01-14",4.93,88.12,12.15,30.61,22.7,0.94,2.78
"1991-01-15",10.66,81.74,14.21,30.08,22.34,1.24,3.48
"1991-01-16",0.17,88.54,12.74,28.84,22.86,0.8,2.82
"1991-01-17",5.35,82.16,19.58,31.8,22.55,0.63,4
"1991-01-18",3.68,86.75,17.11,31.14,21.69,0.81,3.5
"1991-01-19",15.06,91.34,10.68,28.03,21.22,0.57,2.32
"1991-01-20",1.36,92.03,17.32,29.55,21.66,0.9,3.5
"1991-01-21",19.23,88.56,9.77,29.06,22.05,1.11,2.11
"1991-01-22",14.77,81.26,16.27,30.19,21.7,1.27,3.79
"1991-01-23",15.02,85.81,17.09,30.66,22.34,0.61,3.61
"1991-01-24",18.03,80.07,16.67,30.3,22.17,1.5,3.89
"1991-01-25",1.15,85.84,17.5,30.7,22.81,0.83,3.62
"1991-01-26",9.7,86.87,13.94,30.31,22.67,1.47,3.1
"1991-01-27",17.16,90.84,12.88,30.33,22.11,1.29,2.77
"1991-01-28",7.88,87.06,9.83,28.12,22.31,1.12,2.25
"1991-01-29",23.89,88.89,9.43,29.72,21.77,0.6,2.17
"1991-01-30",0.87,85.72,14.64,30.67,21.69,0.77,3.05
"1991-01-31",9.85,93.06,9.99,27.17,21.73,1.1,2.15
"1991-02-01",7.61,84.84,10.17,29.72,21.81,1.79,2.87
"1991-02-02",2.22,93.72,9.46,28.2,21.53,0.37,2.09
"1991-02-03",6.3,87.93,10.08,28.72,21.02,0.59,2.16
"1991-02-04",3.14,85,16.86,30.95,21.67,0.52,3.58
"1991-02-05",2.44,86.12,15.56,31.27,22.52,0.66,3.26
"1991-02-06",19.36,84.89,13.82,30.7,22.36,1,3.02
"1991-02-07",7.91,78.19,23.73,32.47,23.17,1.46,5.12
"1991-02-08",7.7,75.87,26.28,32.03,22.84,1.66,5.75
"1991-02-09",1.95,83.41,9.86,31.47,23.02,1.61,2.66
"1991-02-10",7.27,91.47,19.15,29.17,22.14,0.77,3.85
"1991-02-11",13.98,83.65,20.99,32.09,22.55,1.21,4.47
"1991-02-12",2.04,87.05,12.76,30.23,23.06,1.13,2.85
"1991-02-13",25.08,90.89,10.87,29.31,22.36,0.97,2.38
"1991-02-14",9.74,85.6,9.98,30.16,22.17,0.93,2.19
"1991-02-15",0.52,78.53,23.19,32.22,23.2,1.33,4.97
"1991-02-16",2.83,81.74,21.45,32.28,22.81,1.17,4.52
"1991-02-17",3.59,86.12,13.54,31.78,22.38,0.98,3.15
"1991-02-18",16.77,87.75,13.22,29.25,22.11,0.89,2.87
"1991-02-19",15.41,78.22,18.29,32.03,21.91,0.68,3.72
"1991-02-20",0.16,85.87,15.35,31.89,23.3,1.3,3.02
"1991-02-21",0,87.94,12.61,29.53,22.66,1.5,2.87
"1991-02-22",5.07,86.5,13.77,26.7,22.14,1,2.78
"1991-02-23",0.92,71.73,21.12,32.66,23.11,1.36,4.63
"1991-02-24",8.49,69.7,27.19,33.44,23.27,1.49,5.68
"1991-02-25",26.98,86.11,13.51,31.02,22.81,0.92,3.03
"1991-02-26",6.67,86.9,12.44,30.34,22.77,0.96,2.74
"1991-02-27",34.81,91.44,9.57,28.31,21.7,0.54,2.1
"1991-02-28",16.98,79.96,12.22,31.22,21.98,0.76,2.52
"1991-03-01",22.75,92.67,9.64,30.61,22.27,0.59,2.17
"1991-03-02",14.12,95.96,11.13,28.11,22.12,0.94,2.36
"1991-03-03",6.77,94.24,11.05,29.53,22.41,0.77,2.38
"1991-03-04",27.91,83.65,19.57,31.44,21.81,1.84,4.23
"1991-03-05",9.23,79.44,16.71,30.8,21.64,1.83,4.06
"1991-03-06",2.59,91.08,10.53,29.45,22.36,1.4,2.35
"1991-03-07",23.2,91.12,9.55,26.14,22.27,1.08,2.2
"1991-03-08",21.42,91.36,13.51,29.3,21.53,1.16,2.85
"1991-03-09",0.76,77.05,16.73,31.09,21.64,1.2,4.04
"1991-03-10",0.61,88.72,10.02,30.72,22.94,1.16,2.39
"1991-03-11",30.61,86.55,16.5,31.14,21.95,0.77,3.45
"1991-03-12",5.67,82.81,11.85,31.66,22.14,0.82,2.53
"1991-03-13",15.01,94.01,9.65,27.19,21.92,1.53,2.02
"1991-03-14",19.05,87.1,12.78,31.12,21.58,0.51,2.73
"1991-03-15",11.4,88.3,11.91,31.73,22.12,0.67,2.57
"1991-03-16",11.17,86.91,9.79,30.52,23.16,0.74,2.19
"1991-03-17",12.02,85.82,12.54,29,22.89,0.83,2.64
"1991-03-18",1.6,78.18,12.21,31.88,22.33,0.86,2.89
"1991-03-19",3.26,73.13,24.69,33.03,22.88,1.82,5.56
"1991-03-20",4.71,89.31,12.29,31.3,23.22,1.85,2.75
"1991-03-21",17.48,91.94,9.7,27.55,22.44,1,2.1
"1991-03-22",29.64,86.08,14.19,30.33,22.22,0.76,3.15
"1991-03-23",4.2,90.01,11.4,30.31,22.52,0.58,2.51
"1991-03-24",1.04,90.8,13.59,31.48,23.02,1.12,2.98
"1991-03-25",10.03,78.67,16.82,31.48,23.33,1,3.69
"1991-03-26",0.29,86.11,16.71,31.84,22.98,1.33,3.82
"1991-03-27",55.44,93,9.47,26.55,21.77,0.94,2.03
"1991-03-28",9.72,87.32,11.19,29.2,21.41,0.35,2.4
"1991-03-29",4.67,89.57,11.19,29.91,21.53,0.65,2.4
"1991-03-30",4.33,84.53,9.79,29.58,22.7,1.63,2.58
"1991-03-31",3.91,92.15,11.57,27.97,21.36,0.86,2.48
"1991-04-01",28.41,83.18,17.24,30.38,21.34,0.91,3.75
"1991-04-02",0,80.36,23.52,32.44,22.22,1.09,5
"1991-04-03",16.62,91.45,9.72,26.61,21.38,1.19,2.06
"1991-04-04",12.24,81.31,19.75,31.78,22.22,1.79,4.72
"1991-04-05",0.59,90.02,14.08,30.25,22.52,0.98,2.96
"1991-04-06",35.84,77.49,14.02,29.53,22.25,0.71,3.11
"1991-04-07",4.5,72.2,21.18,32.53,21.97,1.03,4.09
"1991-04-08",3.56,87.6,11.36,30.47,22.59,0.73,2.41
"1991-04-09",4.21,83.29,11.62,27.89,22.34,0.91,2.4
"1991-04-10",15.03,79.45,15.45,30.72,21.66,1.11,3.47
"1991-04-11",22.33,79.58,17.21,30.28,21.27,0.83,3.75
"1991-04-12",1.12,80.25,17.35,30.59,22.16,0.85,3.69
"1991-04-13",17.58,93.52,15.42,31.44,22.2,1.74,3.16
"1991-04-14",8.77,93.86,18.3,30.67,22.3,1.67,3.57
"1991-04-15",35.72,78.27,14.95,31.66,22.12,1.27,3.42
"1991-04-16",8.43,86.04,20.15,31.67,22.47,2.51,4.08
"1991-04-17",11.46,88.29,13.52,31.41,22.64,0.68,2.84
"1991-04-18",8.8,86.19,18.69,32.44,22.14,1.28,3.9
"1991-04-19",2.91,84.44,19.01,31.64,22.38,0.75,3.86
"1991-04-20",4.37,87.91,10.08,27.33,21.62,1.28,2.29
"1991-04-21",13.64,92.53,12.22,28.14,22.12,1.18,2.48
"1991-04-22",12.86,88.42,11.52,30.48,22.28,0.57,2.47
"1991-04-23",9.98,80.8,19.33,31.83,22.48,1.44,4.24
"1991-04-24",0.89,83.25,18.6,32.12,23.17,0.98,4
"1991-04-25",3.37,94.29,11.48,29.86,21.62,1.31,2.37
"1991-04-26",38.41,83.72,15.43,30.3,21.73,0.71,3.14
"1991-04-27",5.52,85.37,14.22,30.88,22.55,1,3.08
"1991-04-28",4.91,74.84,17.49,31.06,21.69,0.53,3.38
"1991-04-29",3.07,79.86,20.91,31.7,22.27,0.46,4.06
"1991-04-30",14.23,92.36,11.1,30.11,22.56,0.65,2.37
"1991-05-01",1.9,89.24,11.18,30.08,22.14,1.1,2.54
"1991-05-02",9.7,84.79,14.87,31.86,22.52,0.82,3.11
"1991-05-03",10.69,81.64,17.87,31.56,23.67,0.81,3.66
"1991-05-04",1.35,88.61,13.84,31.3,22.39,0.7,2.88
"1991-05-05",7.33,96.89,8.72,26.23,22.55,1.37,1.68
"1991-05-06",8.2,89.9,9.01,29.38,21.75,0.43,1.96
"1991-05-07",10.04,83.26,9.58,28.61,22.67,0.78,2.11
"1991-05-08",3.09,82.94,8.84,30.05,22.59,0.55,1.93
"1991-05-09",14.68,96.42,8.76,27.39,21.45,0.5,1.86
"1991-05-10",29.58,88.93,16.15,30.69,21.62,0.61,3.21
"1991-05-11",0.97,84.66,12.66,30.36,21.62,1.29,2.91
"1991-05-12",5.56,81.99,18.67,30.84,21.84,0.84,3.77
"1991-05-13",1.06,89.88,10.19,31.3,22.92,0.9,2.28
"1991-05-14",6.5,78.68,20.69,31.77,22.73,1.47,4.66
"1991-05-15",5.78,81.28,10.23,31.58,23.36,1.3,2.61
"1991-05-16",6.3,84.4,14.94,31.12,23.45,1.52,3.52
"1991-05-17",4.55,88.94,9.97,28.42,22.58,0.9,2.14
"1991-05-18",4.64,91.61,8.38,26.58,22.25,0.43,1.81
"1991-05-19",27.53,89.19,14.38,30.39,22.2,0.53,2.9
"1991-05-20",9.88,88.92,12.29,30.08,21.77,0.63,2.68
"1991-05-21",26.38,79.46,18.9,31.19,22.03,0.53,3.7
"1991-05-22",20.33,81.05,15.19,30.81,22.66,0.8,3.19
"1991-05-23",1.72,86.92,9.27,29.86,23.16,1.16,2.16
"1991-05-24",6.8,91.75,10.02,28.98,22.72,0.72,2.16
"1991-05-25",24.94,83.54,10.04,30.75,21.78,0.78,2.32
"1991-05-26",9.1,97.31,10.55,29.39,21.84,0.74,2.17
"1991-05-27",26.69,76.8,22.13,30.97,21.59,0.78,4.34
"1991-05-28",0.3,78.21,20.97,31.59,22.22,1.05,4.29
"1991-05-29",0.64,74,23.55,32.97,22.12,1.01,4.89
"1991-05-30",0.5,73.55,23.05,32.5,21.66,1.29,4.9
"1991-05-31",0,69.79,22.72,32.41,22.52,1.46,5.02
"1991-06-01",2.48,75.76,15.34,31.83,22.83,1.21,3.96
"1991-06-02",48.72,90.72,12.39,30.75,22.45,0.9,2.65
"1991-06-03",9.49,88.55,13.7,31.06,22.78,1.09,2.83
"1991-06-04",15.28,83.01,16.93,30.91,23.06,1.3,3.51
"1991-06-05",6.73,82.41,18.29,31.97,22.53,1.89,3.89
"1991-06-06",7.53,87.39,13.03,30.84,23.27,1.67,2.96
"1991-06-07",4.59,75.82,21.98,32.59,23.2,1.18,4.51
"1991-06-08",6.21,92.16,15.15,31.27,22.92,0.88,3.18
"1991-06-09",14.34,94.23,8.27,25.3,21.77,0.53,1.74
"1991-06-10",18.09,89.92,10.33,27.95,21.62,0.48,2.16
"1991-06-11",11.7,80.3,18.67,30.89,22.27,0.54,3.56
"1991-06-12",1.72,79.29,20.49,31.53,22.39,0.75,4.19
"1991-06-13",18.06,91.91,10.56,29.48,22.64,0.74,2.25
"1991-06-14",8.08,83.22,13.23,30.3,21.95,0.62,2.7
"1991-06-15",7.99,93.93,8.23,27.59,22.58,0.46,1.79
"1991-06-16",6.75,83.33,17.61,30.98,22.52,0.67,3.52
"1991-06-17",19.34,77.76,18.5,32.06,22.53,1.01,3.87
"1991-06-18",6.28,86.38,15.06,31.06,22.67,0.6,3.18
"1991-06-19",2.87,81.67,16.85,31.36,22.22,0.99,3.68
"1991-06-20",2.01,78.91,19.7,32.06,23.11,1,4.05
"1991-06-21",2.58,75.47,21.2,32.19,22.52,1.24,4.36
"1991-06-22",5.54,69.49,21.27,32.41,22.81,2.69,6.27
"1991-06-23",0.81,76.29,17.32,32.16,22.69,2.03,4.61
"1991-06-24",4.57,82.17,9.8,29.45,21.92,1.48,2.54
"1991-06-25",4.4,74.99,20.79,31.89,21.91,1.21,4.23
"1991-06-26",0.27,77.22,17.59,32.09,22.52,1.1,3.94
"1991-06-27",0,74.17,18.57,31.81,22.31,1.52,4.14
"1991-06-28",6,84.69,11.44,30.98,22.69,1.14,2.77
"1991-06-29",1.83,77.61,18.12,31.5,21.67,1.2,4
"1991-06-30",10.09,75.67,18.9,31.48,22.12,1.36,4.35
"1991-07-01",8.09,85.2,11.15,30.61,21.94,0.91,2.51
"1991-07-02",5.54,78.29,16.55,31.28,21.88,0.91,3.52
"1991-07-03",19.23,80.08,13.08,30.11,21.73,0.86,2.72
"1991-07-04",25.59,86.58,9.4,27.39,21.47,0.8,2.06
"1991-07-05",21.33,82.11,13.19,29.64,21.17,0.63,2.57
"1991-07-06",3.39,76.28,20.48,31.08,21.84,0.87,4.08
"1991-07-07",2.17,83.5,12.04,28.81,21.62,0.5,2.39
"1991-07-08",4.84,84.31,11.27,30.28,21.75,1.03,2.36
"1991-07-09",3.88,86.05,17.2,31.36,21.41,0.93,3.41
"1991-07-10",7.15,85.89,12.95,30.33,21.75,0.81,2.59
"1991-07-11",12.87,80.14,19.54,31.61,21.95,0.92,4.06
"1991-07-12",7.26,73.03,21.03,31.61,22.36,0.72,4.12
"1991-07-13",0.26,84.12,18.94,31.39,22.38,0.88,3.85
"1991-07-14",11.6,86.94,18.27,32.09,22.25,1.44,3.76
"1991-07-15",5.9,86.06,8.49,28.95,21.84,0.98,1.99
"1991-07-16",3.79,84.4,15.28,30.3,21.58,1.14,3.1
"1991-07-17",6.93,82.95,11.05,29.56,21.83,0.84,2.47
"1991-07-18",6.25,72.09,19.14,31.38,21.73,1.06,4.01
"1991-07-19",3.49,69.64,20.53,31.67,21.55,1.23,4.33
"1991-07-20",0.01,67.81,20.88,31.28,20.88,1.48,5.07
"1991-07-21",0,68.3,21.3,31.39,22.06,1.21,5.03
"1991-07-22",0,71.38,19.81,32.06,21.61,0.88,4.16
"1991-07-23",4.57,66.96,20.29,31.81,21.94,0.4,4.21
"1991-07-24",0,65.69,21.19,31.12,20.73,1.56,5.34
"1991-07-25",0,70.6,21.34,31.41,21.22,1.11,4.05
"1991-07-26",2.24,77.07,18.79,32.06,22.16,0.92,3.78
"1991-07-27",3.44,73.4,17.73,32.06,21.75,0.83,3.38
"1991-07-28",0.43,84.29,10.64,31.12,22.61,0.85,2.26
"1991-07-29",9.06,72.46,19.73,32,21.94,1.12,4.13
"1991-07-30",0.19,68.56,21.71,31.91,22.45,2.15,5.33
"1991-07-31",0,67.38,22.13,32.09,22.41,1.12,4.77
"1991-08-01",0,82.94,14.8,32.12,23.42,0.51,2.9
"1991-08-02",0,82.88,16.05,32.5,21.84,0.93,3.33
"1991-08-03",1.51,84.57,19.21,32.03,21.23,1.01,3.94
"1991-08-04",5.71,86.79,10.66,29.11,20.89,0.76,2.58
"1991-08-05",0,89.44,13.6,30.14,20.56,1.36,2.54
"1991-08-06",8.14,83.58,19.55,31.22,20.19,1.28,3.88
"1991-08-07",1.59,84.89,17.16,31.25,21.03,1.42,3.38
"1991-08-08",1.63,73.25,21.26,32.16,21.02,1.19,4.4
"1991-08-09",0,67.59,21.19,31.89,21.06,1.32,4.53
"1991-08-10",0,56.74,22.25,33.34,21.75,1.99,7.16
"1991-08-11",3.74,63.55,21.63,33.28,20.33,1.24,5.18
"1991-08-12",1.79,81.39,16.16,33.78,21.75,1.03,3.65
"1991-08-13",3.28,74.38,17.24,31.7,21.19,1.38,3.7
"1991-08-14",11.47,83.64,9.04,29.58,20.88,0.79,1.92
"1991-08-15",12.63,81.43,15.98,30.34,21.45,0.88,3.21
"1991-08-16",2.08,73.32,17.98,31.7,21.27,0.96,3.67
"1991-08-17",0,71.59,20.09,31.3,21.45,0.78,4.13
"1991-08-18",0,65.42,12.49,31.7,22.22,0.92,2.99
"1991-08-19",0,71.36,17.59,31.7,21.77,1.12,3.95
"1991-08-20",0.02,67.42,14.46,32.09,21.12,1.61,3.81
"1991-08-21",0,68.06,15.21,32.69,22.16,1.43,3.94
"1991-08-22",5.53,70.24,18.24,33.03,21.56,0.77,3.98
"1991-08-23",2.26,72.1,16.32,33.12,22.86,0.9,3.59
"1991-08-24",5.19,90.75,8.94,27.3,21.91,0.59,1.93
"1991-08-25",11.08,89.74,8.96,26.61,22.02,0.58,2.4
"1991-08-26",0,78.72,11.31,30.92,21.31,0.91,2.35
"1991-08-27",0.57,72.62,16.61,31.91,22.17,1.5,3.73
"1991-08-28",0,70.37,20.73,33.41,22.25,1.32,4.21
"1991-08-29",6.39,79.51,19.43,33.44,24.27,1.06,4.09
"1991-08-30",2.31,74.17,20.1,33.03,22.52,1.12,4.11
"1991-08-31",0,70.16,18.66,33.22,23.48,1.86,5.24
"1991-09-01",0,67.37,17.98,33.53,23.36,1.19,4.44
"1991-09-02",0.58,88.67,9.33,30.38,22.03,0.81,2.1
"1991-09-03",4.53,77.32,9.29,31.41,21.34,1.01,2.47
"1991-09-04",0,77.3,19,32,21.8,1.09,3.85
"1991-09-05",1.48,72.2,15.47,32.31,22.83,1.17,3.39
"1991-09-06",0.06,67.21,22.7,33.56,22.23,1.44,4.82
"1991-09-07",0.09,70.03,21.62,33.06,23.72,0.96,4.28
"1991-09-08",4.07,64.42,19.04,33.03,23.52,1,3.72
"1991-09-09",0.17,67.28,20.38,33.12,22.64,1.18,4.28
"1991-09-10",0,67.61,13.35,33.22,22.67,1.46,3.49
"1991-09-11",3.16,64.15,21.23,33.81,22.98,1.29,4.48
"1991-09-12",5.77,79.14,9.27,31.72,23.39,0.99,2.25
"1991-09-13",8.95,80.2,11.15,32.94,22.5,1.07,2.8
"1991-09-14",3.61,78.1,18.88,32.12,22.39,0.74,3.78
"1991-09-15",1.99,82.45,20,33.25,22.58,2.14,4.65
"1991-09-16",2.71,65.06,22.29,30.22,16.25,1.47,4.24
"1991-09-17",0.42,62.4,21.84,34.59,23.72,1.22,4.75
"1991-09-18",0.1,60.51,21.58,33.84,23.56,1.39,4.55
"1991-09-19",0,61.19,18.16,34.12,23.48,1.71,4.5
"1991-09-20",0,68.37,19.57,32.94,22.8,2.26,5.23
"1991-09-21",0,73.11,11.77,32.78,23.17,1.53,2.99
"1991-09-22",6.55,83.23,9.49,29.42,23.5,1.35,2.47
"1991-09-23",30.25,93.09,9.53,26.34,22.72,1.28,2.01
"1991-09-24",4.55,80.08,19.27,30.58,22.12,0.79,3.88
"1991-09-25",0,71.71,18.69,33.09,22.28,1.18,4.28
"1991-09-26",0.05,73.05,15.49,33.78,22.72,1.59,4.25
"1991-09-27",3.72,69.08,20.51,34.62,22.09,1.82,5.99
"1991-09-28",0,65.03,22.62,34.06,23.41,0.91,4.44
"1991-09-29",0.83,66.74,22.23,33.69,23.47,1.05,4.36
"1991-09-30",0,65.49,15.88,35.09,23.52,1.1,3.09
"1991-10-01",2.03,59.78,23.82,35.09,24.02,2.42,6.36
"1991-10-02",0,57.77,22.42,34.06,23.48,1.64,5.66
"1991-10-03",2.65,59.48,23.05,34.34,23.5,1.19,4.81
"1991-10-04",0,57.64,14.96,35.22,22.88,0.72,3.53
"1991-10-05",0.06,67.11,21.45,35.03,23.88,0.83,4.41
"1991-10-06",17.77,67.21,20.11,35.22,23.28,1.25,4.61
"1991-10-07",3.97,62.66,22,34.81,23.61,1.62,5.43
"1991-10-08",0,60.73,22.52,35.03,23.08,1.21,5.15
"1991-10-09",0,73.7,11.86,32.72,22.84,2.01,3.6
"1991-10-10",0.67,84.81,9.61,28.52,21.58,1.7,2.45
"1991-10-11",1.09,72.51,19.14,32.81,21.64,1.01,3.94
"1991-10-12",6.43,62.59,17.41,34.47,22.45,1.02,3.43
"1991-10-13",6.26,67.61,18.38,33.28,22.09,1.23,3.6
"1991-10-14",0.04,74.64,12.15,33.09,22.23,1.34,2.83
"1991-10-15",1.02,71.76,20.8,32.91,22.42,1.25,4.12
"1991-10-16",3.58,62.09,21.56,34.25,23.31,1.69,5.11
"1991-10-17",0.54,64.75,23.7,34.41,23.41,1.83,5.61
"1991-10-18",0.52,66.81,21.86,34.59,23.41,1.4,4.84
"1991-10-19",0,61.84,18.07,34.62,23.22,1.27,4.69
"1991-10-20",6.43,75.26,9.7,32.34,23.42,1.51,2.94
"1991-10-21",3.62,81.79,10.41,30.52,22.05,1.06,2.32
"1991-10-22",8.73,76.85,14.54,31.06,21.94,1.31,3.07
"1991-10-23",7.73,89.77,13.96,31.34,21.95,1.01,2.97
"1991-10-24",8.1,76.84,19.3,31.73,21.95,0.93,3.81
"1991-10-25",2.93,77.41,13.38,32.12,23.27,1.43,2.98
"1991-10-26",1.75,77.21,19.08,33.09,22.95,1.14,4.41
"1991-10-27",1.72,84.16,19.92,30.17,22.33,1.45,4.26
"1991-10-28",10.64,79.41,15.23,31.19,21.89,1.17,3.2
"1991-10-29",2.32,81.47,12.6,30.5,22.7,1.04,2.8
"1991-10-30",0.81,84.49,11.48,30.83,21.84,0.87,2.55
"1991-10-31",7.22,78.64,12.83,30.78,21.5,1.31,2.75
"1991-11-01",1.34,66.12,23.03,33.19,22.38,1.13,4.69
"1991-11-02",0.92,64.12,21.75,35.09,23.28,1.33,4.87
"1991-11-03",2.8,85.56,15.13,32.81,22.31,1.18,3.46
"1991-11-04",4.78,86.48,9.77,30.02,22.48,1.46,2.18
"1991-11-05",2.03,77.62,20.18,31.84,22,1.63,4.32
"1991-11-06",0,70.53,19.75,33.47,22.8,1.29,4.28
"1991-11-07",0.25,65.13,20.55,34.03,23.22,1.06,4.3
"1991-11-08",0.2,64.06,19.57,34.03,23.52,1.33,4.24
"1991-11-09",0,59.94,17.07,33.84,23.36,1.32,3.39
"1991-11-10",0.01,55.39,17.64,35,22.97,0.68,3.42
"1991-11-11",0,61.4,23.03,35.34,23.84,1.28,5.29
"1991-11-12",0,61.41,20.47,34.94,24.03,1.48,4.42
"1991-11-13",0,68.23,20.92,35.78,23.91,1.88,5.54
"1991-11-14",0.3,69.08,23.73,34.06,23.83,1.56,5.65
"1991-11-15",0.08,68.74,10.11,34.81,23.89,1.3,3.13
"1991-11-16",0.21,85.99,11.02,29.17,23.19,0.56,2.4
"1991-11-17",5.36,79.94,10.57,32.97,22.28,0.67,2.68
"1991-11-18",0.38,79.18,9.71,31.91,22.56,1.06,2.53
